time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,pose_cov_0,pose_cov_1,pose_cov_2,pose_cov_3,pose_cov_4,pose_cov_5,pose_cov_6,pose_cov_7,pose_cov_8,pose_cov_9,pose_cov_10,pose_cov_11,pose_cov_12,pose_cov_13,pose_cov_14,pose_cov_15,pose_cov_16,pose_cov_17,pose_cov_18,pose_cov_19,pose_cov_20,pose_cov_21,pose_cov_22,pose_cov_23,pose_cov_24,pose_cov_25,pose_cov_26,pose_cov_27,pose_cov_28,pose_cov_29,pose_cov_30,pose_cov_31,pose_cov_32,pose_cov_33,pose_cov_34,pose_cov_35,twist_cov_0,twist_cov_1,twist_cov_2,twist_cov_3,twist_cov_4,twist_cov_5,twist_cov_6,twist_cov_7,twist_cov_8,twist_cov_9,twist_cov_10,twist_cov_11,twist_cov_12,twist_cov_13,twist_cov_14,twist_cov_15,twist_cov_16,twist_cov_17,twist_cov_18,twist_cov_19,twist_cov_20,twist_cov_21,twist_cov_22,twist_cov_23,twist_cov_24,twist_cov_25,twist_cov_26,twist_cov_27,twist_cov_28,twist_cov_29,twist_cov_30,twist_cov_31,twist_cov_32,twist_cov_33,twist_cov_34,twist_cov_35
1769396971.663893,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.0052390278273583965,1.1388153662986846e-37,-6.007634625747486e-22,0.0,0.0,0.0,-9.080235459075836e-38,0.0052390278273583965,3.678615257434231e-38,0.0,0.0,0.0,-6.007634625747483e-22,3.67861525743423e-38,0.006290103433309376,0.0,0.0,0.0,0.0,0.0,0.0,9.999967000184811e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967000184811e-10,6.543402455584041e-46,0.0,0.0,0.0,0.0,6.543402455586153e-46,9.999983500037953e-10,0.002618694801981178,0.0,0.0,0.0,0.0,0.0,0.0,0.002618694801981178,0.0,0.0,0.0,0.0,0.0,0.0,0.004189584197499409,0.0,0.0,0.0,0.0,0.0,0.0,9.999901001861156e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901001861156e-10,-1.0102804629495877e-45,0.0,0.0,0.0,0.0,-1.0102804629495877e-45,9.999950500440545e-10
1769396971.67425,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.005746482637873157,1.5364661909123495e-37,-8.031466013914317e-22,0.0,0.0,0.0,-1.2616801066621244e-37,0.005746482637873157,4.917854573200459e-38,0.0,0.0,0.0,-8.031466013914312e-22,4.917854573200458e-38,0.006900150827564669,0.0,0.0,0.0,0.0,0.0,0.0,9.999966977300206e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999966977300206e-10,6.737515925509984e-46,0.0,0.0,0.0,0.0,6.737515925574329e-46,9.999983488595578e-10,0.0028721455225821624,0.0,0.0,0.0,0.0,0.0,0.0,0.0028721455225821624,0.0,0.0,0.0,0.0,0.0,0.0,0.004594995277293937,0.0,0.0,0.0,0.0,0.0,0.0,9.999900933209163e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999900933209163e-10,-1.0109801908006638e-45,0.0,0.0,0.0,0.0,-1.010980190800664e-45,9.999950466113867e-10
1769396971.6840787,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.006256612483586285,1.942780482947871e-37,-1.0477659360377667e-21,0.0,0.0,0.0,-1.7045626426354714e-37,0.006256612483586285,6.415715999121404e-38,0.0,0.0,0.0,-1.0477659360377663e-21,6.415715999121403e-38,0.007513638141730062,0.0,0.0,0.0,0.0,0.0,0.0,9.999967114133697e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967114133697e-10,6.7258883278135374e-46,0.0,0.0,0.0,0.0,6.725888327712457e-46,9.999983557012774e-10,0.003126875712284343,0.0,0.0,0.0,0.0,0.0,0.0,0.003126875712284343,0.0,0.0,0.0,0.0,0.0,0.0,0.005002430560633128,0.0,0.0,0.0,0.0,0.0,0.0,9.999901343698814e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901343698814e-10,-1.0067912013079277e-45,0.0,0.0,0.0,0.0,-1.0067912013079279e-45,9.999950671362753e-10
1769396971.6943712,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.006766653493029929,2.2416002580970474e-37,-1.3372713680223564e-21,0.0,0.0,0.0,-1.7327578224733548e-37,0.006766653493029929,8.188425502199904e-38,0.0,0.0,0.0,-1.337271368022356e-21,8.188425502199902e-38,0.008127263142425602,0.0,0.0,0.0,0.0,0.0,0.0,9.999967068648706e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967068648706e-10,6.716566610021819e-46,0.0,0.0,0.0,0.0,6.716566610055011e-46,9.999983534270127e-10,0.003381499666338657,0.0,0.0,0.0,0.0,0.0,0.0,0.003381499666338657,0.0,0.0,0.0,0.0,0.0,0.0,0.00540967149039967,0.0,0.0,0.0,0.0,0.0,0.0,9.999901207247425e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901207247425e-10,-1.0081837273081555e-45,0.0,0.0,0.0,0.0,-1.0081837273081555e-45,9.999950603135711e-10
1769396971.7041893,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.007277665168349111,2.1993019496684945e-37,-1.6760289807802767e-21,0.0,0.0,0.0,-1.571458621713119e-37,0.007277665168349111,1.0262717632953833e-37,0.0,0.0,0.0,-1.6760289807802761e-21,1.0262717632953828e-37,0.008742320983573117,0.0,0.0,0.0,0.0,0.0,0.0,9.999967088157674e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967088157674e-10,6.719217364324773e-46,0.0,0.0,0.0,0.0,6.719217364410061e-46,9.999983544024673e-10,0.003636540987578847,0.0,0.0,0.0,0.0,0.0,0.0,0.003636540987578847,0.0,0.0,0.0,0.0,0.0,0.0,0.005817553470841701,0.0,0.0,0.0,0.0,0.0,0.0,9.999901265772781e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901265772781e-10,-1.007586465031825e-45,0.0,0.0,0.0,0.0,-1.0075864650318254e-45,9.999950632398969e-10
1769396971.7143788,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.007793341829669308,2.1044807675565737e-37,-2.07096118576398e-21,0.0,0.0,0.0,-1.445048376177668e-37,0.007793341829669308,1.2680979936521327e-37,0.0,0.0,0.0,-2.0709611857639793e-21,1.2680979936521323e-37,0.00936328251107725,0.0,0.0,0.0,0.0,0.0,0.0,9.999967339686864e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967339686864e-10,6.691559867104436e-46,0.0,0.0,0.0,0.0,6.691559867175301e-46,9.999983669790095e-10,0.0038938371389410963,0.0,0.0,0.0,0.0,0.0,0.0,0.0038938371389410963,0.0,0.0,0.0,0.0,0.0,0.0,0.006229012696352134,0.0,0.0,0.0,0.0,0.0,0.0,9.999902020340568e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999902020340568e-10,-9.998862323676022e-46,0.0,0.0,0.0,0.0,-9.998862323676017e-46,9.999951009690282e-10
1769396971.7241352,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.008307272106506645,1.911936791906304e-37,-2.5212259602768084e-21,0.0,0.0,0.0,-1.20227156381729e-37,0.008307272106506645,1.5438056510901028e-37,0.0,0.0,0.0,-2.5212259602768084e-21,1.5438056510901023e-37,0.009982449478817029,0.0,0.0,0.0,0.0,0.0,0.0,9.999967178894728e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967178894728e-10,6.682300308574032e-46,0.0,0.0,0.0,0.0,6.682300308630324e-46,9.999983589393501e-10,0.00415018335873304,0.0,0.0,0.0,0.0,0.0,0.0,0.00415018335873304,0.0,0.0,0.0,0.0,0.0,0.0,0.006638922024411221,0.0,0.0,0.0,0.0,0.0,0.0,9.999901537976793e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901537976793e-10,-1.0048087902311001e-45,0.0,0.0,0.0,0.0,-1.0048087902311004e-45,9.999950768503657e-10
1769396971.7339451,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.008819446650386037,1.4209214617621875e-37,-3.0298017822477133e-21,0.0,0.0,0.0,-4.440232999285609e-38,0.008819446650386037,1.855218527340304e-37,0.0,0.0,0.0,-3.029801782247713e-21,1.8552185273403039e-37,0.010599826859435347,0.0,0.0,0.0,0.0,0.0,0.0,9.99996701324749e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99996701324749e-10,6.7156113791746345e-46,0.0,0.0,0.0,0.0,6.715611379137707e-46,9.999983506569336e-10,0.004405570628368359,0.0,0.0,0.0,0.0,0.0,0.0,0.004405570628368359,0.0,0.0,0.0,0.0,0.0,0.0,0.007047265427141181,0.0,0.0,0.0,0.0,0.0,0.0,9.999901041048164e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901041048164e-10,-1.0098797928530124e-45,0.0,0.0,0.0,0.0,-1.0098797928530129e-45,9.999950520034438e-10
1769396971.7439919,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.009352824127823223,8.222828143520111e-38,-3.626692774422655e-21,0.0,0.0,0.0,-3.91497397189671e-39,0.009352824127823223,2.220708848843769e-37,0.0,0.0,0.0,-3.626692774422655e-21,2.2207088488437686e-37,0.011243128321703023,0.0,0.0,0.0,0.0,0.0,0.0,9.999968269279596e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999968269279596e-10,6.604345822663835e-46,0.0,0.0,0.0,0.0,6.6043458227082905e-46,9.999984134589455e-10,0.004671436624337109,0.0,0.0,0.0,0.0,0.0,0.0,0.004671436624337109,0.0,0.0,0.0,0.0,0.0,0.0,0.007472326919194829,0.0,0.0,0.0,0.0,0.0,0.0,9.999904809046939e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999904809046939e-10,-9.714278845251998e-46,0.0,0.0,0.0,0.0,-9.714278845252e-46,9.999952404070404e-10
1769396971.7539046,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.00986913036991597,7.262254774431604e-38,-4.273393037515898e-21,0.0,0.0,0.0,2.2307506625859144e-38,0.00986913036991597,2.6166985524462145e-37,0.0,0.0,0.0,-4.273393037515899e-21,2.616698552446214e-37,0.011866215272188946,0.0,0.0,0.0,0.0,0.0,0.0,9.999967159493217e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967159493217e-10,6.5894200092781645e-46,0.0,0.0,0.0,0.0,6.589420009225612e-46,9.99998357969268e-10,0.004928696985506855,0.0,0.0,0.0,0.0,0.0,0.0,0.004928696985506855,0.0,0.0,0.0,0.0,0.0,0.0,0.007883592459009336,0.0,0.0,0.0,0.0,0.0,0.0,9.999901479773788e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901479773788e-10,-1.0054031630282087e-45,0.0,0.0,0.0,0.0,-1.0054031630282087e-45,9.999950739401582e-10
1769396971.763894,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.010386326374853205,-1.8693252688912417e-39,-4.992731963639172e-21,0.0,0.0,0.0,1.2897854532449225e-37,0.010386326374853205,3.0571666091356952e-37,0.0,0.0,0.0,-4.992731963639172e-21,3.057166609135695e-37,0.01249076512521548,0.0,0.0,0.0,0.0,0.0,0.0,9.999967153020946e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967153020946e-10,6.703328344952138e-46,0.0,0.0,0.0,0.0,6.703328344914702e-46,9.999983576456525e-10,0.00518630038041153,0.0,0.0,0.0,0.0,0.0,0.0,0.00518630038041153,0.0,0.0,0.0,0.0,0.0,0.0,0.00829536754932363,0.0,0.0,0.0,0.0,0.0,0.0,9.999901460357493e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901460357493e-10,-1.0056008010732333e-45,0.0,0.0,0.0,0.0,-1.0056008010732332e-45,9.999950729693243e-10
1769396971.7739966,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.010906254249033284,-9.636563172880412e-38,-5.7914605659553286e-21,0.0,0.0,0.0,2.4219929052314292e-37,0.010906254249033284,3.5462468222426553e-37,0.0,0.0,0.0,-5.791460565955328e-21,3.546246822242655e-37,0.013119025113386891,0.0,0.0,0.0,0.0,0.0,0.0,9.99996725948821e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99996725948821e-10,6.693124600356757e-46,0.0,0.0,0.0,0.0,6.693124600353471e-46,9.999983629690507e-10,0.005445158101126443,0.0,0.0,0.0,0.0,0.0,0.0,0.005445158101126443,0.0,0.0,0.0,0.0,0.0,0.0,0.008709106628243148,0.0,0.0,0.0,0.0,0.0,0.0,9.999901779750906e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901779750906e-10,-1.0023414402633723e-45,0.0,0.0,0.0,0.0,-1.0023414402633721e-45,9.999950889393089e-10
1769396971.7839255,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.011436612356501914,-4.377229607508186e-38,-6.687799738626841e-21,0.0,0.0,0.0,1.990389451556733e-37,0.011436612356501914,4.095096271623934e-37,0.0,0.0,0.0,-6.687799738626841e-21,4.0950962716239334e-37,0.013760332385640794,0.0,0.0,0.0,0.0,0.0,0.0,9.999967834489161e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967834489161e-10,6.62358549282824e-46,0.0,0.0,0.0,0.0,6.623585492809371e-46,9.999983917192845e-10,0.005709093559343026,0.0,0.0,0.0,0.0,0.0,0.0,0.005709093559343026,0.0,0.0,0.0,0.0,0.0,0.0,0.009130917313270238,0.0,0.0,0.0,0.0,0.0,0.0,9.99990350470896e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99990350470896e-10,-9.847385634886775e-46,0.0,0.0,0.0,0.0,-9.847385634886777e-46,9.999951751888912e-10
