time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,pose_cov_0,pose_cov_1,pose_cov_2,pose_cov_3,pose_cov_4,pose_cov_5,pose_cov_6,pose_cov_7,pose_cov_8,pose_cov_9,pose_cov_10,pose_cov_11,pose_cov_12,pose_cov_13,pose_cov_14,pose_cov_15,pose_cov_16,pose_cov_17,pose_cov_18,pose_cov_19,pose_cov_20,pose_cov_21,pose_cov_22,pose_cov_23,pose_cov_24,pose_cov_25,pose_cov_26,pose_cov_27,pose_cov_28,pose_cov_29,pose_cov_30,pose_cov_31,pose_cov_32,pose_cov_33,pose_cov_34,pose_cov_35,twist_cov_0,twist_cov_1,twist_cov_2,twist_cov_3,twist_cov_4,twist_cov_5,twist_cov_6,twist_cov_7,twist_cov_8,twist_cov_9,twist_cov_10,twist_cov_11,twist_cov_12,twist_cov_13,twist_cov_14,twist_cov_15,twist_cov_16,twist_cov_17,twist_cov_18,twist_cov_19,twist_cov_20,twist_cov_21,twist_cov_22,twist_cov_23,twist_cov_24,twist_cov_25,twist_cov_26,twist_cov_27,twist_cov_28,twist_cov_29,twist_cov_30,twist_cov_31,twist_cov_32,twist_cov_33,twist_cov_34,twist_cov_35
1769287905.6476686,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.01718365846631214,-3.5327776878170492e-37,-2.2607190054662628e-20,0.0,0.0,0.0,2.61597334007074e-37,0.01718365846631214,1.3842911469079227e-36,0.0,0.0,0.0,-2.2607190054662625e-20,1.3842911469079229e-36,0.020743390182255073,0.0,0.0,0.0,0.0,0.0,0.0,9.999968757029682e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999968757029682e-10,6.518978597472105e-46,0.0,0.0,0.0,0.0,6.518978597493096e-46,9.999984378466031e-10,0.008560218279380869,0.0,0.0,0.0,0.0,0.0,0.0,0.008560218279380869,0.0,0.0,0.0,0.0,0.0,0.0,0.01368410936211379,0.0,0.0,0.0,0.0,0.0,0.0,9.99990627226033e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99990627226033e-10,-9.56496157234426e-46,0.0,0.0,0.0,0.0,-9.564961572344267e-46,9.99995313569092e-10
1769287905.680946,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.018774573745783507,-7.497211399778405e-37,-2.932555617464742e-20,0.0,0.0,0.0,6.964675749339943e-37,0.018774573745783507,1.7956724251248914e-36,0.0,0.0,0.0,-2.9325556174647406e-20,1.7956724251248917e-36,0.022689025084310376,0.0,0.0,0.0,0.0,0.0,0.0,9.999966974028388e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999966974028388e-10,6.747880864875804e-46,0.0,0.0,0.0,0.0,6.747880864898817e-46,9.999983486959654e-10,0.009346076276827018,0.0,0.0,0.0,0.0,0.0,0.0,0.009346076276827018,0.0,0.0,0.0,0.0,0.0,0.0,0.014937861347712768,0.0,0.0,0.0,0.0,0.0,0.0,9.99990092339396e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99990092339396e-10,-1.0110803085777418e-45,0.0,0.0,0.0,0.0,-1.0110803085777416e-45,9.99995046120617e-10
1769287905.7139812,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.020990997349124758,-1.4180973463960521e-36,-4.0589978009724583e-20,0.0,0.0,0.0,1.4998565782974873e-36,0.020990997349124758,2.4854193323535305e-36,0.0,0.0,0.0,-4.0589978009724565e-20,2.485419332353531e-36,0.025409979672233615,0.0,0.0,0.0,0.0,0.0,0.0,9.999967298032662e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967298032662e-10,6.691835868834369e-46,0.0,0.0,0.0,0.0,6.691835868807964e-46,9.999983648962857e-10,0.010438028109383338,0.0,0.0,0.0,0.0,0.0,0.0,0.010438028109383338,0.0,0.0,0.0,0.0,0.0,0.0,0.016678926580535096,0.0,0.0,0.0,0.0,0.0,0.0,9.999901895381224e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901895381224e-10,-1.0011614398429048e-45,0.0,0.0,0.0,0.0,-1.0011614398429047e-45,9.999950947209387e-10
1769287905.747584,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.02270843423331848,-2.6473120817355208e-36,-5.0930607271365474e-20,0.0,0.0,0.0,2.3618210613572093e-36,0.02270843423331848,3.1186002586754296e-36,0.0,0.0,0.0,-5.0930607271365456e-20,3.11860025867543e-36,0.0275271142021946,0.0,0.0,0.0,0.0,0.0,0.0,9.9987471811571e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.9987471811571e-10,1.3104271645099012e-44,0.0,0.0,0.0,0.0,1.3104271645113146e-44,9.999373512091157e-10,0.011281655009195252,0.0,0.0,0.0,0.0,0.0,0.0,0.011281655009195252,0.0,0.0,0.0,0.0,0.0,0.0,0.018023181916869645,0.0,0.0,0.0,0.0,0.0,0.0,9.996243425981582e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.996243425981582e-10,-3.8307926680262824e-44,0.0,0.0,0.0,0.0,-3.830792668026282e-44,9.998121007138434e-10
1769287905.7810833,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.024412538624880974,-7.301839804777845e-36,-6.264847556867094e-20,0.0,0.0,0.0,6.775069126034413e-36,0.024412538624880974,3.836112753831699e-36,0.0,0.0,0.0,-6.26484755686709e-20,3.8361127538317005e-36,0.029635722249693356,0.0,0.0,0.0,0.0,0.0,0.0,9.999968010441404e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999968010441404e-10,6.631424767613387e-46,0.0,0.0,0.0,0.0,6.631424767622738e-46,9.999984005169533e-10,0.012116430940109101,0.0,0.0,0.0,0.0,0.0,0.0,0.012116430940109101,0.0,0.0,0.0,0.0,0.0,0.0,0.019352550799166836,0.0,0.0,0.0,0.0,0.0,0.0,9.99990403255215e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99990403255215e-10,-9.793518932180133e-46,0.0,0.0,0.0,0.0,-9.793518932180133e-46,9.999952015815588e-10
1769287905.8141232,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.026147436356118905,-1.1709904715736886e-35,-7.612092032474853e-20,0.0,0.0,0.0,1.1694931693003328e-35,0.026147436356118905,4.6610620711926986e-36,0.0,0.0,0.0,-7.612092032474851e-20,4.6610620711927e-36,0.0317908008409234,0.0,0.0,0.0,0.0,0.0,0.0,9.999967577942637e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967577942637e-10,6.498143554346999e-46,0.0,0.0,0.0,0.0,6.49814355439528e-46,9.999983788918758e-10,0.01296380401532972,0.0,0.0,0.0,0.0,0.0,0.0,0.01296380401532972,0.0,0.0,0.0,0.0,0.0,0.0,0.020701152896902712,0.0,0.0,0.0,0.0,0.0,0.0,9.99990273508928e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99990273508928e-10,-9.925930760482036e-46,0.0,0.0,0.0,0.0,-9.925930760482036e-46,9.999951367071618e-10
1769287905.8473153,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.027920001454518055,-1.669885337852863e-35,-9.15378310863653e-20,0.0,0.0,0.0,1.616985867328668e-35,0.027920001454518055,5.6050755920404145e-36,0.0,0.0,0.0,-9.153783108636529e-20,5.6050755920404165e-36,0.034001624569189946,0.0,0.0,0.0,0.0,0.0,0.0,9.999967678543737e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967678543737e-10,6.453854078588681e-46,0.0,0.0,0.0,0.0,6.45385407859013e-46,9.99998383921963e-10,0.013826853443728795,0.0,0.0,0.0,0.0,0.0,0.0,0.013826853443728795,0.0,0.0,0.0,0.0,0.0,0.0,0.02207381952332689,0.0,0.0,0.0,0.0,0.0,0.0,9.999903036884762e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999903036884762e-10,-9.895134468972984e-46,0.0,0.0,0.0,0.0,-9.895134468972986e-46,9.999951517972287e-10
1769287905.882047,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.0303171618345891,-2.1010899335969426e-35,-1.1510504511454625e-19,0.0,0.0,0.0,1.9938972531336897e-35,0.0303171618345891,7.048151253262037e-36,0.0,0.0,0.0,-1.1510504511454628e-19,7.048151253262038e-36,0.03700619585585208,0.0,0.0,0.0,0.0,0.0,0.0,9.99996732047504e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99996732047504e-10,6.709512942771421e-46,0.0,0.0,0.0,0.0,6.709512942807768e-46,9.99998366018412e-10,0.014989421462072074,0.0,0.0,0.0,0.0,0.0,0.0,0.014989421462072074,0.0,0.0,0.0,0.0,0.0,0.0,0.02392141402784564,0.0,0.0,0.0,0.0,0.0,0.0,9.999901962706604e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901962706604e-10,-1.0004743071186187e-45,0.0,0.0,0.0,0.0,-1.0004743071186193e-45,9.999950980872738e-10
1769287905.9140055,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.03211806612034472,-2.635306430865713e-35,-1.3490083716681178e-19,0.0,0.0,0.0,2.528945468667147e-35,0.03211806612034472,8.260293921931715e-36,0.0,0.0,0.0,-1.349008371668118e-19,8.260293921931716e-36,0.039274745050703525,0.0,0.0,0.0,0.0,0.0,0.0,9.999967042600745e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967042600745e-10,6.7047201493131696e-46,0.0,0.0,0.0,0.0,6.704720149260178e-46,9.999983521246061e-10,0.01585919264789847,0.0,0.0,0.0,0.0,0.0,0.0,0.01585919264789847,0.0,0.0,0.0,0.0,0.0,0.0,0.025302570788524714,0.0,0.0,0.0,0.0,0.0,0.0,9.999901129105606e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901129105606e-10,-1.0089812162889744e-45,0.0,0.0,0.0,0.0,-1.008981216288974e-45,9.99995056406403e-10
1769287905.9481208,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.03400590974241571,-3.510784148232563e-35,-1.5759822138430774e-19,0.0,0.0,0.0,3.4305904277132784e-35,0.03400590974241571,9.650107868480417e-36,0.0,0.0,0.0,-1.5759822138430774e-19,9.65010786848042e-36,0.041663336879948186,0.0,0.0,0.0,0.0,0.0,0.0,9.99996655988123e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99996655988123e-10,6.455113348249965e-46,0.0,0.0,0.0,0.0,6.4551133481616255e-46,9.999983279884701e-10,0.016767483365164173,0.0,0.0,0.0,0.0,0.0,0.0,0.016767483365164173,0.0,0.0,0.0,0.0,0.0,0.0,0.026743859344827366,0.0,0.0,0.0,0.0,0.0,0.0,9.999899680985525e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999899680985525e-10,-1.023760389182271e-45,0.0,0.0,0.0,0.0,-1.0237603891822708e-45,9.999949839989567e-10
1769287905.980678,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.0359038408669217,-4.3595350707281235e-35,-1.824338295257849e-19,0.0,0.0,0.0,4.2391999394778697e-35,0.0359038408669217,1.1170850269247316e-35,0.0,0.0,0.0,-1.824338295257849e-19,1.1170850269247319e-35,0.044075596134974485,0.0,0.0,0.0,0.0,0.0,0.0,9.999967615741352e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999967615741352e-10,6.4978790984408754e-46,0.0,0.0,0.0,0.0,6.497879098330941e-46,9.999983807818237e-10,0.017676938777551075,0.0,0.0,0.0,0.0,0.0,0.0,0.017676938777551075,0.0,0.0,0.0,0.0,0.0,0.0,0.02818592494307632,0.0,0.0,0.0,0.0,0.0,0.0,9.999902848482484e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999902848482484e-10,-9.914358997424314e-46,0.0,0.0,0.0,0.0,-9.914358997424312e-46,9.999951423769322e-10
1769287906.0139759,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.03850109354027995,-5.463249897610968e-35,-2.1969797784688016e-19,0.0,0.0,0.0,5.203162641375392e-35,0.03850109354027995,1.345262126746639e-35,0.0,0.0,0.0,-2.1969797784688025e-19,1.3452621267466396e-35,0.04739439367109514,0.0,0.0,0.0,0.0,0.0,0.0,9.99996769733698e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99996769733698e-10,6.407494900603494e-46,0.0,0.0,0.0,0.0,6.407494900375821e-46,9.999983848616313e-10,0.018915323081725957,0.0,0.0,0.0,0.0,0.0,0.0,0.018915323081725957,0.0,0.0,0.0,0.0,0.0,0.0,0.03014781637058652,0.0,0.0,0.0,0.0,0.0,0.0,9.999903093263037e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999903093263037e-10,-9.88938308737599e-46,0.0,0.0,0.0,0.0,-9.88938308737599e-46,9.999951546161972e-10
1769287906.047623,0.0,0.0,0.0,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17,3.141592653589793,0.0,1.5707963267948963,0.0,0.0,0.0,0.0,0.0,0.0,0.04048632483395202,-5.950833520147662e-35,-2.507227790229886e-19,0.0,0.0,0.0,5.617416405264488e-35,0.04048632483395202,1.5352342440191596e-35,0.0,0.0,0.0,-2.5072277902298875e-19,1.53523424401916e-35,0.04994486169171337,0.0,0.0,0.0,0.0,0.0,0.0,9.99996719504515e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.99996719504515e-10,6.5814827618007445e-46,0.0,0.0,0.0,0.0,6.581482761701399e-46,9.999983597468765e-10,0.01985695756177642,0.0,0.0,0.0,0.0,0.0,0.0,0.01985695756177642,0.0,0.0,0.0,0.0,0.0,0.0,0.031638243068032985,0.0,0.0,0.0,0.0,0.0,0.0,9.999901586426792e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.999901586426792e-10,-1.0043148050404226e-45,0.0,0.0,0.0,0.0,-1.0043148050404223e-45,9.999950792729135e-10
